"","scale","cost"
"1081",527,0.887364421564608
"1082",540,0.824132857023138
"1083",539,1.06124797345502
"1084",531,0.987130716246453
"1085",531,1.06566742460176
"1086",509,1.26562245425156
"1087",516,1.36766827238494
"1088",525,1.63075285633191
"1089",531,15.7089745208798
"1090",520,62.2831168420945
"1091",536,43.5407474234897
"1092",544,32.7697645949592
"1093",532,19.499228033052
"1094",536,21.8639794388773
"1095",552,17.0830923157724
"1096",568,14.5075770420156
"1097",580,13.135007422709
"1098",591,14.8769989261211
"1099",582,30.98985866061
"1100",570,19.2439731860941
"1101",570,34.0971194639647
"1102",561,18.3306386282005
"1103",567,18.431555038558
"1104",555,25.0934319125856
"1105",562,32.0416237456834
"1106",540,27.1556835071437
"1107",563,22.6442500589072
"1108",547,24.0876369001773
"1109",542,20.7571647677094
"1110",542,14.9766506900003
"1111",503,17.1907026646539
"1112",515,33.6931121798927
"1113",503,18.4415565926346
"1114",514,16.2415450922652
"1115",509,32.0416057375902
"1116",514,25.0332476622446
"1117",527,17.2964675711177
"1118",500,13.0821250530492
"1119",496,14.5750813815637
"1120",503,14.2897776766182
"1121",502,13.7203091031846
"1122",491,35.2554086536262
"1123",480,6.77255997112382
"1124",472,34.6287157913762
"1125",504,15.4233062357113
"1126",505,16.6374847189119
"1127",481,18.7387622437129
"1128",457,11.3668225904978
"1129",498,46.3664999650966
"1130",488,13.5548866618207
"1131",498,17.9108343738014
"1132",506,19.0284355559941
"1133",497,23.7175011182148
"1134",493,16.8361448063737
"1135",495,16.921046698627
"1136",467,38.7118751677494
"1137",465,16.0945906595331
"1138",476,18.1433542496448
"1139",463,32.2174278986387
"1140",469,31.5497502282649
"1141",468,78.4696447340811
"1142",463,4.39720559541653
"1143",475,1.64859252792129
"1144",464,1.82221660806256
"1145",440,3.0763751110584
"1146",424,4.57889473971627
"1147",418,8.36188815447157
"1148",412,24.066561986347
"1149",403,13.0709174680668
"1150",402,16.1115192971338
"1151",401,28.6518771938627
"1152",415,5.99469489027715
"1153",406,9.42993623972326
"1154",395,17.5627813609113
"1155",377,18.4702096068035
"1156",382,31.1419806039557
"1157",367,17.6582872363417
"1158",360,14.8909190709032
"1159",355,23.2849939772242
"1160",329,36.331995776951
"1161",343,4.25989783301939
"1162",339,5.16682027147596
"1163",311,3.5714765180681
"1164",318,2.26171705884711
"1165",321,9.04521498133033
"1166",333,28.3198723983655
"1167",335,46.2714189309678
"1168",344,27.2010837067234
"1169",371,26.4518856543083
"1170",389,52.6015154086647
"1171",392,7.72289217654881
"1172",379,20.5845005480839
"1173",360,5.0452378824811
"1174",339,6.13301690742794
"1175",378,33.2135256806295
"1176",384,40.2943367814064
"1177",375,32.9358880356022
"1178",372,21.9877216265679
"1179",365,20.6701601379018
"1180",378,17.4428030043637
"1181",370,18.2580681751211
"1182",368,18.9567661905966
"1183",343,26.5138852151321
"1184",319,53.9799262888611
"1185",313,27.9544979127432
"1186",330,7.406788112391
"1187",309,11.6683010822581
"1188",314,7.59138702915343
"1189",331,46.1417411057548
"1190",367,25.3887087783105
"1191",380,20.1872212406699
"1192",378,13.9066393368665
"1193",388,14.0634763130365
"1194",381,21.3945301023724
"1195",367,36.1838030632764
"1196",392,1.75087168893993
"1197",400,1.14211188456516
"1198",430,5.38770044771738
"1199",438,6.30874644836516
"1200",437,1.62231009394217
"1201",463,6.67352714818453
"1202",463,43.6480227807897
"1203",457,32.3268114081967
"1204",485,27.4058711402824
"1205",488,58.5525474023654
"1206",470,22.3685818355551
"1207",452,22.578452917377
"1208",468,16.4060676677806
"1209",474,18.1273892947802
"1210",476,21.7651970562417
"1211",477,36.116360123502
"1212",474,70.8533956236557
"1213",486,22.6893659175928
"1214",507,24.582665042246
"1215",511,29.2590846469357
"1216",511,3.56435596756118
"1217",487,2.22357401950946
"1218",510,17.3562047262005
"1219",496,7.77411913976745
"1220",495,48.5271227009995
"1221",487,49.6789578236517
"1222",513,16.2045090542282
"1223",495,23.3167037141085
"1224",500,30.893851535162
"1225",497,37.780365922707
"1226",492,27.8418534447683
"1227",520,20.5782742991887
"1228",515,39.0939118727351
"1229",527,20.2073992165011
"1230",523,14.5136452930751
"1231",521,71.4936931469574
"1232",523,50.0534268089637
"1233",499,55.9744881209719
"1234",563,38.5189799985274
"1235",570,29.8932361205561
"1236",582,26.1556500813722
"1237",586,57.2820062194106
"1238",604,50.1036633760689
"1239",591,51.1467399818558
"1240",605,32.1558496859608
"1241",604,20.6077945588304
"1242",582,37.9650028513736
"1243",569,16.7842857185846
"1244",527,23.8353039857691
"1245",532,15.0028738477298
"1246",547,31.8527095104283
"1247",548,29.126650548338
"1248",533,15.5071544044267
"1249",516,20.226900609362
"1250",502,15.5008805422378
"1251",513,20.8188436376425
"1252",511,21.3412014944776
"1253",501,38.9355308491944
"1254",508,42.7047227981182
"1255",494,62.445264541008
"1256",497,33.8755639599206
"1257",507,16.3421949221523
"1258",509,25.4738258772426
"1259",515,24.6052152061521
"1260",505,11.2440024997521
"1261",494,22.3983903364399
"1262",497,31.1748085137883
"1263",490,28.4028351102257
"1264",491,16.5844503474328
"1265",468,69.0159012253345
"1266",476,32.4813540816997
"1267",480,23.524267780672
"1268",482,40.8508684828948
"1269",491,22.5775458245614
"1270",492,16.1910870839969
"1271",506,24.6942930770661
"1272",512,31.8874504618049
"1273",520,56.4051415446455
"1274",542,18.4281561700599
"1275",549,22.1534099765057
"1276",543,43.5771059725761
"1277",543,33.9539801330545
"1278",546,34.0553195622347
"1279",551,45.0650352074072
"1280",531,20.2033939514627
"1281",523,14.5218185905747
"1282",530,20.4257068766485
"1283",523,21.6519458121489
"1284",510,27.7100276329459
"1285",540,29.2698852054175
"1286",540,12.1677063879411
"1287",529,10.8051356531789
"1288",521,4.20349830165904
"1289",530,21.0733362495995
"1290",546,20.938122458946
"1291",538,26.662976977875
"1292",534,58.1688171655966
"1293",558,36.4940627024495
"1294",537,17.9166638831793
"1295",511,16.9448105753547
"1296",511,37.8801056330827
"1297",500,33.6194449887127
"1298",513,25.4786442349772
"1299",522,17.6190309285181
"1300",548,44.2015944479651
"1301",555,38.8151171919562
"1302",557,37.257503777129
"1303",584,18.6033329390968
"1304",586,14.2584014124658
"1305",586,11.493084677891
"1306",574,22.8031343041569
"1307",588,16.6337905553914
"1308",565,25.4992667803788
"1309",571,33.6126782201306
"1310",578,30.4252341162868
"1311",584,13.7185278819383
"1312",584,4.73296311221698
"1313",587,2.18249071879723
"1314",602,1.9780285741271
"1315",580,1.7918785062489
"1316",572,10.7205344609544
"1317",534,32.1965764562598
"1318",521,17.4825399601097
"1319",512,30.1854328259144
"1320",515,41.7007082457981
"1321",518,36.6870390936326
"1322",525,44.696691820111
"1323",542,39.6819098999259
"1324",528,20.5666594340183
"1325",517,62.0780379993374
"1326",528,26.5168036827056
"1327",561,15.7522693059783
"1328",568,18.5279161088996
"1329",542,15.7843560096875
"1330",525,9.46846715777526
"1331",533,6.54346095215656
"1332",543,75.7780139219835
"1333",529,7.59273459543653
"1334",502,4.14175666678194
"1335",487,1.4060918146192
"1336",496,1.5503688363721
"1337",511,3.8151982466644
"1338",498,4.72737273178228
"1339",500,4.06048719771248
"1340",517,23.2575519523006
"1341",504,28.7333948619547
"1342",512,27.6118453934638
"1343",504,13.5006674527957
"1344",509,11.5575920057592
"1345",526,35.529194879335
"1346",509,16.1151850684389
"1347",514,17.9500384775961
"1348",501,16.8463130597269
"1349",492,16.1875010810362
"1350",496,23.866505358139
"1351",494,25.6341393888492
"1352",510,3.76972046524814
"1353",517,3.69832699535165
"1354",520,4.50571774928545
"1355",550,16.6779299702971
"1356",570,5.13466134316515
"1357",567,94.4257656132757
"1358",561,39.6310424867011
"1359",561,32.9070341547368
"1360",551,15.5683269050398
"1361",555,19.4751281159167
"1362",569,49.4929452502101
"1363",578,32.7036717444255
"1364",561,17.0453719347425
"1365",552,16.9311638911579
"1366",555,18.4511519929321
"1367",577,10.0344544100144
"1368",553,32.5009136301185
"1369",547,38.2436014564822
"1370",554,45.9843793301004
"1371",570,78.360210156657
"1372",578,27.6483476473643
"1373",591,22.7660097744292
"1374",596,41.2751308884585
"1375",591,37.4397581770967
"1376",608,99.7622881300592
"1377",628,41.684078143899
"1378",615,30.3693138732775
"1379",605,26.429394625342
"1380",595,45.3387884542115
"1381",615,33.9947097058249
"1382",594,23.0618014254251
"1383",589,17.680134579061
"1384",602,51.8104903391571
"1385",588,41.9660628936729
"1386",593,30.8383055718743
"1387",606,22.4896894145774
"1388",591,20.3383360590645
"1389",573,18.3771529839397
"1390",580,19.2116124033058
"1391",586,39.3924053488491
"1392",578,23.2626481000654
"1393",582,49.3370403660487
"1394",585,42.2292494896846
"1395",567,26.4135742004807
"1396",576,24.1880125521387
"1397",610,31.8536942547491
"1398",618,41.5478651908308
"1399",618,58.5937083950688
"1400",621,37.0628745217851
"1401",604,48.4105109590777
"1402",618,29.3562783795144
"1403",599,21.4731135019196
"1404",574,29.0626760070344
"1405",566,50.4814150336709
"1406",554,36.291210176327
"1407",547,50.0936382435877
"1408",531,57.5802578915283
"1409",498,5.74715058083799
"1410",500,38.097996686157
"1411",517,18.6384636926064
"1412",506,16.2525694146189
"1413",504,19.0364769607718
"1414",518,19.4494887709803
"1415",521,35.2639400735554
"1416",517,22.248497152728
"1417",498,21.1485787365109
"1418",506,20.4227171061856
"1419",501,16.9063534586234
"1420",496,31.0860579903741
"1421",491,8.4380007897335
"1422",495,21.0021350663177
"1423",511,5.32316782501505
"1424",490,1.69284203346272
"1425",489,1.65850065802321
"1426",474,1.34095431236213
"1427",468,7.29989051707604
"1428",468,20.7291360555103
"1429",478,21.9798452894392
"1430",484,22.224521724771
"1431",498,14.8935047373191
"1432",510,22.2136487017127
"1433",505,13.3478704794152
"1434",514,12.1990218847635
"1435",537,35.16252541091
"1436",530,22.8400883869354
"1437",522,59.4590675871988
"1438",510,21.7331976593966
"1439",537,33.8917060801732
"1440",535,35.8156531825843
"1441",532,28.6488832595653
"1442",514,28.7245151399332
"1443",519,24.1912150038185
"1444",506,26.2297651011303
"1445",510,36.1091819867574
"1446",521,24.6411875466953
"1447",559,22.2149057192104
"1448",569,17.3512040522314
"1449",567,15.8590955287557
"1450",570,22.3580651726508
"1451",600,13.2191791838358
"1452",614,16.194163852508
"1453",597,25.690031751784
"1454",584,18.364817769334
"1455",582,17.0437029026579
"1456",609,14.1669921580406
"1457",582,13.4913536019372
"1458",615,17.3533997215198
"1459",613,13.8996770621694
"1460",613,17.4523252138941
"1461",614,22.3567049759193
"1462",622,24.0788716590792
"1463",594,12.7767881191478
"1464",617,27.1336515620226
"1465",622,42.9251452528697
"1466",626,29.2615517694831
"1467",628,44.5303695570794
"1468",646,19.0994092340391
"1469",648,18.2266471204696
"1470",665,17.0769616010531
"1471",664,14.7330685607152
"1472",668,14.1280121276156
"1473",681,9.7579164606322
"1474",691,14.6920170111834
"1475",698,23.7700832232045
"1476",681,18.4524677333081
"1477",681,8.80295528804844
"1478",691,25.9795791636487
"1479",663,26.9024026164241
"1480",661,15.7758806713835
"1481",662,22.6457181987887
"1482",654,30.3098601348157
"1483",646,6.07233998883264
"1484",654,21.6484125174725
"1485",676,31.3741240242042
"1486",697,21.4160807102135
"1487",697,27.1226916926514
"1488",679,66.3683443976516
"1489",688,67.6092132158946
